船橋,1225065,浦安デンタルクリニック,279-0004,浦安市猫実４－１９－１５ あたらしやビル１Ｆ,歯,,,047-381-6480
船橋,1225073,船橋行田クリニック,273-0044,船橋市行田３－２－２３,内・消・胃・外・整・皮・肛・リハ・小・乳外,,,047-430-7177
船橋,1225081,若 葉 ク リ ニ ッ ク,272-0023,市川市南八幡４－１０－１６ １Ｆ,内・神内・胃・アレ・皮,,,047-314-0900
船橋,1225090,勝田台メディカルクリニック,276-0020,八千代市勝田台北２－１－３７,心療・精,,,047-481-3500
船橋,1225103,医療法人社団爽晴会 あおぞら歯科クリニック,273-0864,船橋市北本町１－３－１Ｋメディカルモール２階,歯・矯歯・歯口・小歯,,,047-422-7177
船橋,1225111,医療法人社団爽晴会 あおぞら歯科クリニック新船橋,273-0864,船橋市北本町１－７－６,歯・矯歯・歯口・小歯,,,047-411-4779
船橋,1225120,医療法人社団爽晴会 あおぞら歯科クリニック鎌ケ谷,273-0115,鎌ケ谷市東道野辺５－１６－３８ ヨークタウン１Ｆ,歯・矯歯・歯口・小歯,,,047-443-8848
船橋,1225138,やまもと消化器内科・肛門科,272-0033,市川市市川南１－１０－１ Ｉ－ｌｉｎｋタウンいちかわザ・タワーズ・ウエスト２１６,内・消・外・肛,,,047-325-7031
船橋,1225146,医療法人社団 爽晴会 なないろ歯科クリニック,273-0045,船橋市山手３－１－１２ 新船橋クリニックファーム２Ｆ,歯・矯歯・歯口・小歯,,,047-432-6480
船橋,1225154,たけしファミリークリニック,274-0063,船橋市習志野台６－３－２５,内・アレ・小,,,047-465-1192
船橋,1225162,医療法人社団白羽会 つばさ在宅クリニック,273-0862,船橋市駿河台１－３３－８－２０１,内・泌,,,047-411-1666
船橋,1225171,医療法人社団保健会 谷津保健クリニック,275-0026,習志野市谷津４－７－３４,内・皮・小,,,047-409-7000
船橋,1225189,医療法人社団 紺整会 船橋整形外科クリニック,274-0822,船橋市飯山満町1-８２４,整・リハ,,,047-425-5585
柏,1230026,医療法人青雲会恩田メディカルクリニック,271-0051,松戸市馬橋１８２８,内・外・産・小・放射,●,,047-341-1265
柏,1230034,国保松戸市立病院,271-8511,松戸市上本郷4005,内･外･整･眼･耳･泌･精･放･脳･消･皮･神内･循･形･心･麻・呼・リハ・他,,,047-363-2171
柏,1230077,キッコーマン総合病院,278-0005,野田市宮崎１００,内・外・皮・泌・耳・眼・小・産,●,●,0471-23-5911
柏,1230093,医療法人聖峰会 岡田病院,277-0842,柏市末広町２－１０,内・外・整・小・産,,,04-7145-0121
柏,1230107,医療法人 深町病院,277-0005,柏市柏４－１０－１１,内・胃・外,,,04-7164-0111
柏,1230221,医療法人社団ときわ会 常磐平中央病院,270-2261,松戸市常盤平６－１－８,外・内・整,,休止,047-387-4121
柏,1230255,望月医院,270-0115,流山市江戸川台西1-33,外・内,,,04-7154-2251
柏,1230271,医療法人社団桃和会 門倉医院,278-0033,野田市上花輪６２８－１,内・胃・循・外・整・形・肛・リハ・放,●,●,04-7124-5311
柏,1230301,中本医院,278-0033,野田市上花輪８６１,内・神・皮,,,04-7122-3377
柏,1230310,板野外科歯科,270-0014,松戸市小金４４４,外・整（除歯科）,,,047-341-0030
柏,1230328,医療法人社団清志会山本病院,270-0013,松戸市小金きよしケ丘２－７－１０,外・内・整・脳外・泌・皮,,,047-341-3191
柏,1230344,医療法人社団聖仁会我孫子聖仁会病院,270-1177,我孫子市柴崎1300,内・外・整・皮・泌・消・神内・循・リハ・婦・小,,,04-7181-1100
柏,1230379,医療法人社団 一期一会 山口整形外科,277-0022,柏市泉町1-29,内・整・リハ,,,04-7167-3132
柏,1230425,医療法人社団廣医会 奥隅医院,271-0074,松戸市緑ケ丘２－２８５,外・整,,,047-362-1825
柏,1230441,森堂＆廣佐藤医院,277-0852,柏市旭町４－５－９,外・内,,,04-7145-2247
柏,1230476,医療法人社団誠馨会 新東京クリニック,271-0077,松戸市根本４７３－１,循・外・形・脳・呼外・心・皮・泌・放,●,●,047-366-7000
柏,1230492,古田医院,277-0843,柏市明原3-8-21,内・外・胃,,,04-7144-2331
柏,1230514,丹保医院,278-0051,野田市七光台４２８－５８,外・内・皮・小,,,04-7129-3557
柏,1230549,つくしが丘医院,277-0072,柏市つくしが丘１－６－１,外・内,,,04-7172-2024
柏,1230557,医療法人社団開智会高木クリニック,271-0062,松戸市栄町5-313,外・内・皮・小,,,047-364-0979
柏,1230565,高田外科胃腸内科,271-0068,松戸市古ケ崎101-2,外・内・皮・胃・消・整・肛,,●,047-362-8237
柏,1230573,小倉外科内科,270-1176,我孫子市柴崎台３－１９－２２,外・整・脳・胃,,●,0471-82-0165
柏,1230581,医療法人社団圭春会小張総合病院附属診療所,278-0037,野田市野田529,内・呼・循・消・外・整・皮,,,04-7122-3064
柏,1230646,一誠医院,270-2241,松戸市松戸新田１３７,外・内・小,,,047-363-7141
柏,1230654,山崎外科内科,278-0043,野田市清水４１９,外・整・内,,●,04-7122-2359
柏,1230662,古池外科胃腸科医院,270-0023,松戸市八ケ崎1-32-5,外・整,,,047-342-1062
柏,1230671,医療法人社団創寿会 松戸外科内科眼科クリニック,271-0064,松戸市上本郷2674-8,外・内・胃・循・眼,,,047-363-1572
柏,1230689,アビコ外科整形外科病院,270-1166,我孫子市我孫子4-22-22,消・整・外・皮・脳・リウ・リハ・放,,,04-7184-7321
柏,1230701,中澤外科・胃腸科,271-0087,松戸市三矢小台２－１７－８,外・胃・整,,,047-362-4867
柏,1230735,北原整形外科,270-0021,松戸市小金原７－２０－１５,外・整・皮・理,,,047-343-1016
柏,1230786,黒沢外科胃腸科医院,270-0021,松戸市小金原７－８－５,外・胃,,,047-341-2007
柏,1230794,医療法人社団瑞鳳会原瀬整形外科クリニック,277-0871,柏市若柴２９８－２,整・理・形,,,04-7132-1711
柏,1230808,南柏整形外科,277-0863,柏市豊四季４９３－２２,整,,,04-7145-0501
柏,1230816,三富医院,277-0823,柏市布施新町４－１－９,外・胃・肛・内,,,04-7131-2350
柏,1230824,医療法人社団雄元会 東洋眼科医院・柏,277-0005,柏市柏３－７－１１,眼,,,04-7163-5333
柏,1230832,医療法人財団松圓会東葛クリニック病院,271-0067,松戸市樋野口８６５－２,外・内・泌・循・消・整,,●,047-364-5121
柏,1230841,医療法人社団曙会 流山中央病院,270-0114,流山市東初石２－１３２－２,外・内・整・脳外・皮・泌・消・小,,●,04-7154-5741
柏,1230867,医療法人社団桜整会 阿藤整形外科,270-0115,流山市江戸川台西２－２６０,整,,,04-7154-4030
柏,1230875,足立外科胃腸科,270-0034,松戸市新松戸５－２２５,外・胃・肛,,,047-345-0567
柏,1230883,医療法人社団ますお会 柏の葉北総病院,270-0113,流山市駒木台233-4,内・外・整・皮・形,,,04-7155-5551
柏,1230891,山岡外科胃腸科,277-0813,柏市大室２４１,外・内,,,04-7132-2711
柏,1230921,医療法人社団 誠馨会新東京クリニック松飛台,270-2215,松戸市串崎南町２７,内・消・循・外・整・形・皮・泌・放・その他,,●,047-384-3111
柏,1230930,医療法人社団大野医院,277-0921,柏市大津ケ丘1-45-5,内・消・循・外・整・肛・放,,,04-7191-3133
柏,1230948,医療法人社団協友会 柏厚生総合病院,277-8551,柏市篠籠田６１７,内・心内・呼・消・胃・循・アレ・リウ・外・整・脳・呼外・皮・泌・肛・眼・耳・リハ・歯・放・歯口・麻・小,,●,04-7145-1111
柏,1230981,五香病院,270-2213,松戸市五香8-40-1,内・呼・消・胃・循・外・整・皮・肛・眼・リハ・放・麻,,,047-311-5550
柏,1230999,上笹医院,277-0922,柏市大島田922,脳外・外・胃,,,04-7191-2421
柏,1231006,医療法人財団明理会新松戸中央総合病院,270-0034,松戸市新松戸１－３８０,内・外・整・眼・耳・皮・脳外,,,047-345-1111
柏,1231014,増尾外科内科,277-0054,柏市南増尾２２８０,内・外・皮・胃・肛,,●,04-7174-2345
柏,1231057,医療法人社団巧誠会すずき整形外科クリニック,270-2212,松戸市五香南２－１９－４,内・リュウ・外・整・リハ,,,047-387-1611
柏,1231073,吉野整形外科,277-0072,柏市つくしが丘５－９－１７,整,,,04-7175-1571
柏,1231081,我孫子つくし野病院,270-1164,我孫子市つくし野１３１－１,脳外・内・外・整・耳・皮・形・小,,●,0471-84-2211
柏,1231090,医療法人社団清祥会 東山医院,277-0005,柏市柏３－３－３,内・外・皮・胃,,,04-7167-3803
柏,1231103,医療法人財団東京勤労者医療会 東葛病院,270-0153,流山市下中１０２,内・眼・循・呼外・精・アレ・耳・麻・婦・神・リハ・小・神・外・皮・呼・整・泌・消・放,,●,04-7159-1011
柏,1231111,医療法人社団東雲会 兒玉医院,270-0026,松戸市三ケ月1543,外・整・胃,,,047-345-6971
柏,1231120,医療法人社団愛友会千葉愛友会記念病院,270-0161,流山市鰭ケ崎１－１,内・呼・消・胃・循・外・整・脳・皮・泌・眼・耳・リハ・放・麻・小・産,,●,04-7159-1611
柏,1231146,医療法人社団福聚会 東葛飾病院,270-0215,野田市中戸１３番地,内・外・循・小,,●,04-7196-1166
柏,1231162,社会医療法人社団蛍水会 名戸ヶ谷病院,277-0032,柏市名戸ケ谷687-4,内・外・脳・耳・形・皮・泌・肛・眼・整・理・胃・消・循・リハ・放・麻・小・小外・美,,,04-7167-8336
柏,1231171,医療法人社団江陽会 江陽台病院,270-0107,流山市西深井３９３,外・整・内・理,,,04-7153-2555
柏,1231189,医療法人社団博恵会 柏南病院,277-0042,柏市逆井１１４４,内・外・整・胃・脳・皮,,●,04-7175-1811
柏,1231201,医療法人社団圭春会 小張総合病院,278-8501,野田市横内２９－１,内・神・呼・消・循・外・整・形・脳・呼外・心血・皮・泌・肛・眼・耳鼻咽喉・リハ・放・麻・小・産・その他,●,●,04-7124-6666
柏,1231227,横田医院,270-0111,流山市江戸川台東２－２７０,外・胃,,,04-7152-0101
柏,1231235,大町北クリニック,270-2221,松戸市紙敷１－１１－１,整・外・胃,,,047-384-2903
柏,1231243,医療法人社団 太公会 我孫子東邦病院,270-1166,我孫子市我孫子１８５１－１,内・呼・消・循・外・整・形・脳・呼外・泌・他,,,04-7182-8166
柏,1231251,医療法人社団啓仁会 関宿中央医院,270-0222,野田市木間ケ瀬2423-1,内・小・皮・物療,,,04-7198-5108
柏,1231278,医療法人社団青嶺会松戸整形外科病院,271-0043,松戸市旭町１－１６１,整・理,,,047-344-3171
柏,1231286,天王台こども・おとしよりクリニック,270-1143,我孫子市天王台３－２２－１０,整・外・理・内,,,04-7185-5071
柏,1231294,医療法人社団喜晴会 野田中央病院,278-0016,野田市二ツ塚１４８,脳神・内・外・整・泌,,,04-7122-6161
柏,1231308,医療法人社団清仁会足立中央クリニック,270-2253,松戸市日暮２－２－１,外・胃・皮・肛・理,,,047-386-0088
柏,1231316,医療法人社団創造会 平和台病院,270-1101,我孫子市布佐834-28,内･精･神･消･胃･循･外･肛･整･形･脳神･皮･眼･理･放･麻･泌,,●,04-7189-1111
柏,1231324,眼科緑の森,277-0005,柏市柏４－４－１７東ビル３Ｆ,眼,,,04-7164-8830
柏,1231332,学校法人慈恵大学 東京慈恵会医科大学附属柏病院,277-8567,柏市柏下１６３－１,内･外･整･麻･脳･皮･泌･耳･眼･放･小･産･形,●,,04-7164-1111
柏,1231341,疋田医院,277-0852,柏市旭町１－２－８ﾈﾓﾄ第３ﾋﾞﾙ３Ｆ,内・外・皮・泌,,,04-7143-2211
柏,1231359,大須整形外科医院,270-2242,松戸市仲井町２－１３６－１,整,,,047-366-1480
柏,1231375,医療法人社団順我会 高野山胃腸科内科,270-1145,我孫子市高野山２８５－３,胃・外・内・肛・整・理,,,04-7184-0211
柏,1231383,医療法人社団 小田川整形外科,270-1154,我孫子市白山１－１３－１３,整・理,,,04-7184-7411
柏,1231391,尾崎整形外科,277-0827,柏市松葉町３－１５－１１,整・理,,,04-7133-0006
柏,1231405,須藤整形外科,278-0034,野田市上花輪新町３２－１４,整・外・内・理,,,04-7122-1221
柏,1231421,医療法人社団昭和会 昭和医院,277-0005,柏市柏３－１１－８ オーユーパレス１階,外・整・理・内・脳外,,,04-7167-5333
柏,1231448,医療法人社団慶友会 原整形外科眼科,277-0025,柏市千代田１－２－４３,整・理,,,04-7167-3611
柏,1231456,駒木台クリニック,270-0113,流山市駒木台４９３－１０,整・内・胃,,,04-7152-2151
柏,1231481,国立研究開発法人国立がん研究センター東病院,277-8577,柏市柏の葉6-5-1,内・精・呼・消・整・外・形・脳・皮・眼・泌・耳鼻咽・リハ・歯・放・麻・婦・小,,,04-7133-1111
柏,1231502,金田整形外科医院,270-1143,我孫子市天王台2-10-7ﾛｲﾔﾙﾊﾟﾚｽ天王台201,整・理,,,04-7182-1137
柏,1231511,医療法人社団真療会 野田病院,270-0237,野田市中里１５５４－１,内・呼・消・循・アレ・外・整・形・脳・皮・泌・肛・眼・耳・リハ・小,,●,04-7127-3200
柏,1231529,医療法人社団清志会 大倉記念病院,270-0005,松戸市大谷口１３３－１,内・神・理,,,047-341-5711
柏,1231537,森岡クリニック,271-0064,松戸市上本郷４３８４,外・内・骨・整・皮・理,,,047-361-3161
柏,1231545,公益財団法人柏市医療公社 柏市立柏病院,277-0825,柏市布施１－３,内・神内・呼・消・循・外・整・泌・眼・リハ・麻,,●,04-7134-2000
柏,1231553,医療法人社団柏水会 初石病院,277-0885,柏市西原７－６－１,精・神・内・歯,,,04-7152-2251
柏,1231561,ファミリークリニック成島,277-0826,柏市宿連寺関場２３－１,外・内・骨・整・理,,●,04-7133-1561
柏,1231570,医療法人社団康路会若林胃腸科クリニック,271-0084,松戸市二十世紀が丘丸山町５０－１,胃・外,,,047-391-8877
柏,1231600,医療法人社団真心会 岡村胃腸科外科,270-2267,松戸市牧の原１－２３－６,胃・外・麻,,●,047-384-3667
柏,1231618,医療法人社団天宣会梅郷整形外科クリニック,278-0022,野田市山崎字中木戸２７８５,内・整・脳・理・放,,,04-7125-2011
柏,1231626,医療法人社団柳澤会 柳澤医院,271-0068,松戸市古ケ崎８０３,外・整・内・循・放・理,,●,047-364-1300
柏,1231634,みやぶち整形外科,277-0852,柏市旭町１－８－１５,整・理,,,04-7146-1500
柏,1231642,青木クリニック,270-0226,野田市東宝珠花３６１,内・整・小・理・麻,,,04-7198-7864
柏,1231651,医療法人社団団心会 トヨガミクリニック,277-0858,柏市豊上町９－１,循・内・外,,●,04-7143-9192
柏,1231669,松戸市立福祉医療センター 東松戸病院,270-2222,松戸市高塚新田１２３－１３,内・精・神内・呼・外・整・泌・眼・耳・リハ・婦,,,047-391-5500
柏,1231677,牧の原クリニック,270-2267,松戸市牧の原２－４８－５,内・胃・外,,,047-389-8311
柏,1231693,社会医療法人社団木下会 千葉西総合病院,270-2251,松戸市金ケ作１０７－１,内・神内・呼・消・循・外・整・形・脳・心血・皮・泌・眼・耳・リハ・放・歯口・麻・小・産婦・他,,,047-384-8111
柏,1231723,医療法人財団東京勤労者医療会 野田南部診療所,278-0022,野田市山崎１７３７－２,内・外・皮・理・小,,●,04-7121-0171
柏,1231731,医療法人社団良翔会天王台皮フ科クリニック,270-1143,我孫子市天王台２－９－５,皮・形,,,04-7185-4112
柏,1231766,学校法人 日本大学 日本大学松戸歯学部付属病院,271-8587,松戸市栄町西２－８７０－１,内・外・脳・耳・歯・矯歯・歯口・小,,,047-360-9511
柏,1231774,医療法人社団山成会 東葛眼科,270-0014,松戸市小金８－６大正堂ﾋﾞﾙ３Ｆ,眼,,,047-343-0020
柏,1231782,医療法人社団松仁会 北柏胃腸科外科,277-0832,柏市北柏３－２－６ﾛｲﾔﾙﾋﾞﾙ北柏２Ｆ,胃・外・内・リハ,,,04-7160-2100
柏,1231804,西村クリニック,278-0005,野田市宮崎１２６－８,内・脳外・神・外・リハ,,,04-7123-0050
柏,1231821,医療法人社団実幸会 いらはら診療所,270-0021,松戸市小金原4-3-2,整,,,047-347-2231
柏,1231839,医療法人社団淑幸会野田ライフケアセンタークリニック,278-0037,野田市野田字堀尻８４０,内・呼・ア,,辞退,04-7123-6997
柏,1231847,医療法人社団全生会 江戸川病院,278-0022,野田市山崎２７０２,精・神,,,04-7124-5511
柏,1231855,医療法人社団順仁会 町クリニック,277-0004,柏市柏下字西３０６番１,内・整・麻,,,04-7166-3338
柏,1231871,医療法人社団秀和会 秀和会クリニック,277-0825,柏市布施８１５－４,内・整・リハ・歯,,,04-7140-8887
柏,1231898,塚原整形外科,277-0902,柏市大井1881-1,整・リュウ・リハ,,,04-7160-6111
柏,1231901,しばやま整形外科,278-0012,野田市瀬戸１２－１,整・リハ,,,04-7120-5355
柏,1231910,山中歯科医院,277-0843,柏市明原２－１－１４,歯,,,04-7145-2503
柏,1231928,医療法人社団博保会 中島クリニック,277-0941,柏市高柳1142-1,内・消,,,04-7193-3077
柏,1231936,小山歯科医院,277-0082,柏市緑ケ丘１３－８,歯,,,04-7167-7519
柏,1231944,平岡クリニック,270-0034,松戸市新松戸3-282 リリーフパートナーズ２階,整・内・皮・リハ,,,047-701-5555
柏,1231952,斉井整形外科,270-0034,松戸市新松戸１－３７３,整・リハ・リュウ,,,047-340-5551
柏,1231961,増尾駅皮フ科形成外科,277-0033,柏市増尾１－１－１,皮・形,,,04-7174-7607
柏,1231979,医療法人社団 みゆき会 矢切クリニック,271-0097,松戸市栗山１２５－１,胃・消・外・内・肛・放,,,047-394-8850
柏,1231987,医療法人財団東京勤労者医療会東葛病院付属診療所,270-0174,流山市下花輪４０９-6,内・精・神・神内・呼・消・循・ア・外・整・呼外・皮・泌・眼・耳咽・リハ・放・麻・小・婦,,,04-7158-7710
柏,1231995,医療法人社団葛野会 木野崎病院,278-0002,野田市木野崎1561-1,精・神,,,04-7138-0321
柏,1232011,医療法人社団剛歯会 わかば歯科医院,270-0226,野田市東宝珠花321,歯・矯正歯・腔内外,,,04-7198-4477
柏,1232029,医療法人社団康喜会 東葛辻仲病院,270-1168,我孫子市根戸字堀尻９４６－１,肛・胃・外・内,,,04-7184-9000
柏,1232045,医療法人社団天宣会北柏リハビリ総合病院,277-0004,柏市柏下２６５,内・整・歯・脳外・リハ・精・神,,●,04-7169-8000
柏,1232053,そが内科クリニック,271-0091,松戸市本町19-16 松戸ｳｪｽﾄﾋﾞﾙ４Ｆ,内･消･胃･肛･ｱﾚ,,,047-308-6677
柏,1232061,佐藤眼科クリニック,270-0114,流山市東初石3-103-34 須藤ビル１Ｆ,眼,,,04-7178-2211
柏,1232070,医療法人社団葵会 千葉・柏ﾘﾊﾋﾞﾘﾃｰｼｮﾝ病院,277-0902,柏市大井2651,内･ﾘﾊ･精神･歯,,,04-7160-8300
柏,1232088,医療法人社団英智会 せき整形外科クリニック,270-2213,松戸市五香7-55-1 第１国分ビル,整･ﾘﾊ･内,,,047-311-7770
柏,1232100,逆井記念医院,277-0042,柏市逆井1444-12,整･理･内･皮･小,,●,04-7176-1191
柏,1232118,医療法人社団晟幸会西馬橋歯科クリニック,271-0046,松戸市西馬橋蔵元町108,歯･口腔外科･矯正歯科･小児歯科,,,047-349-4182
柏,1232126,医療法人社団 晃栄会 上野整形外科,271-0092,松戸市松戸2268-1,整･ﾘﾊ,,,047-308-3338
柏,1232134,医療法人社団六然会 佐藤クリニック,277-0861,柏市高田139,内･皮･整,,,04-7144-0076
柏,1232142,医療法人社団青嶺会松戸整形外科クリニック,271-0051,松戸市馬橋１７９馬橋ステーションモール５階,整・リハ,,,047-308-4010
柏,1232151,医療法人社団聖山会北柏ファミリークリニック,277-0832,柏市北柏5-3-3,内･ﾘﾊ･小,,●,04-7160-3773
柏,1232169,すがもり整形外科医院,270-1166,我孫子市我孫子4-8-20,整･ﾘﾊ･ﾘｳ,,,04-7182-0888
柏,1232177,みよし皮膚科,270-2203,松戸市六高台3-81-2,皮,,,047-383-1543
柏,1232185,医療法人社団ありのみの会 菅原整形外科,270-2221,松戸市紙敷458,整･ﾘﾊ,,,047-312-7788
柏,1232215,いちおか眼科,278-0037,野田市野田787-6,眼,,,04-7126-2255
柏,1232223,花島内科クリニック,270-1121,我孫子市中峠１２５６－２,内・循環器・小児・アレルギー,,,04-7181-5150
柏,1232231,医療法人社団優仁会 新柏ファミリー歯科,277-0084,柏市新柏1-13-9 アイリスケアプラザ柏ビル１階,歯,,,04-7160-3901
柏,1232240,医療法人社団洗心 島村トータル・ケア・クリニック,270-2241,松戸市松戸新田21-2,内・外・消,,●,047-308-5546
柏,1232258,医療法人社団順邦会 飯島整形外科,277-0842,柏市末広町６－１ セントラルウエルネスクラブ柏ビル１階,整・内・リハ,,,04-7141-3111
柏,1232266,医療法人社団大伸会 三国歯科医院,270-2212,松戸市五香南２－１７－８ サンパティークマンション１Ｆ,歯,,,047-383-1170
柏,1232274,医療法人社団のぞみ会 梨香台診療所,270-2222,松戸市高塚新田488-25,内・整・胃・外・リハ,,,047-312-7301
柏,1232291,医療法人社団弥生会 旭神経内科リハビリテーション病院,270-0022,松戸市栗ケ沢789-１,神経内科・リハ・精神・内・神経,,,047-385-5566
柏,1232304,医療法人社団久進会 進藤整形外科,271-0092,松戸市松戸１１３９－２ ﾗｲｵﾝｽﾞｽﾃｰｼｮﾝﾀﾜｰ松戸401,整・内・リハ・リウマチ,,,047-363-2110
柏,1232321,ヤマ・クリニック,277-0843,柏市明原２－１－９,内・消,,,04-7141-3801
柏,1232371,医療法人社団圭春会 小張総合クリニック,278-0004,野田市横内20-1,内・循・呼・消・神内・外・整・泌・眼・脳・皮・耳・心・リハ,,,04-7126-1166
柏,1232380,こんどうクリニック,277-0005,柏市柏３－２－３ マツモトキヨシビル４階,内・外・整,,,04-7159-8810
柏,1232410,医療法人社団 慈愛会 のぶさわ胃腸科クリニック,277-0075,柏市南柏中央2-9アイルスデール南柏,胃・内・外,,●,04-7170-5755
柏,1232428,医療法人社団誠馨会 新東京ハートクリニック,271-0077,松戸市根本４７４－１,内・消・循・皮,,,047-366-3333
柏,1232444,ひろクリニック,277-0863,柏市南柏中央６－３ Ｓ５０９－ＫＩＮＧ３Ｆ,皮・アレルギー,,,04-7105-2055
柏,1232461,柏福眼科,277-0832,柏市北柏1-1-1 VERDEGRANDE 2階,眼,,,04-7165-1551
柏,1232479,さかの整形外科クリニック,271-0096,松戸市下矢切136-2,整形・リハ・リュウマチ,,,047-362-3722
柏,1232487,谷田部歯科クリニック,270-1166,我孫子市我孫子429-1 カドマツビル２Ｆ,歯・小歯,,,04-7186-4183
柏,1232495,医療法人愛育会 やばしら歯科駅ビル診療所,270-2253,松戸市日暮1-1-2,歯,,,047-384-4182
柏,1232517,ケアナーシングワイズ外科・内科クリニック,270-1176,我孫子市柴崎台4-1-34 プレジデンス細川101,内・外,,,04-7179-0071
柏,1232525,早川整形外科クリニック,271-0064,松戸市上本郷436 YMCビル3階,リ・整,,,047-308-6555
柏,1232541,稔台整形外科クリニック,270-2231,松戸市稔台1-12-11 林ビル105,整・リハ,,,047-366-1585
柏,1232550,大和田ファミリークリニック,277-0863,柏市豊四季301-7,内・皮・泌・小,,,04-7141-7555
柏,1232568,医療法人社団英会 小野医院,277-0072,柏市つくしが丘5-9-15,内・外・胃・皮・リハ,,,04-7173-0500
柏,1232576,医療法人社団 奎愛会 小野クリニック,270-0116,流山市中野久木530-1,内・神内・脳外・リハ,,,04-7178-3006
柏,1232584,医療法人社団創明会 柏整形外科クリニック,277-0855,柏市南柏2-4-2 SKビル１階,内・ア・リウ・整・皮泌・リハ,,,04-7141-4666
柏,1232592,医療法人社団なごみ会 向小金クリニック,270-0143,流山市向小金3-147-2,内、リハ,,,04-7176-3240
柏,1232606,スズキ皮フ科内科クリニック,278-0031,野田市中根36-1 ジャスコノア店内３Ｆ,内・皮,,,04-7126-2285
柏,1232614,南流山整形外科,270-0163,流山市南流山2-18-4 プロモシオン南流山,リュウ・整・リハ,,,04-7157-6680
柏,1232622,医療法人社団碧水会 誠和クリニック,277-0054,柏市南増尾4-3-28,内・神・脳外・リハ,,,04-7171-2350
柏,1232649,医療法人社団皐月会 ながと内科・皮膚科クリニック,270-0021,松戸市小金原4-9-19,内・呼・消・循・ア・皮・小,,●,047-309-7011
柏,1232657,医療法人社団文輝会 三村整形外科,270-0014,松戸市小金3 高橋ビル7階,内・整・リウ,,,047-345-5505
柏,1232665,天王台渡辺歯科,270-1143,我孫子市天王台1-1-32-201,歯,,,04-7185-4822
柏,1232673,医療法人社団誠高会 小金原診療所,270-0021,松戸市小金原６丁目１番２号,内・外・小,,●,047-341-1131
柏,1232681,医療法人社団誠高会 おおたかの森病院,277-0863,柏市豊四季113,内・心内・神・呼・消・循・ア・リュウ・外・整・脳・皮泌・肛・リハ・小・小外,,●,04-7141-1117
柏,1232690,矢島整形外科医院,277-0863,柏市豊四季1008-8,整・リハ,,,04-7142-8030
柏,1232703,ソメヤデンタルクリニック,278-0037,野田市野田５６１,歯・歯口・放,,,04-7124-7011
柏,1232711,医療法人社団交心会 北原歯科医院,271-0092,松戸市松戸1276-1ﾌｧﾐｰﾙｽｸｴｱ松戸ﾘｰﾗｺﾓﾝｽﾞ103号,歯・矯歯・歯口・小歯,,,
柏,1232720,柏新宿整形外科内科,277-0074,柏市今谷上町45-2,内・リウ・整・形・皮・リハ,,,04-7174-9699
柏,1232738,医療法人社団 湖仁会 ほしの脳神経クリニック,270-1166,我孫子市我孫子4-43-17,内、神内、脳、リハ,,●,04-7182-7171
柏,1232746,医療法人社団三松会 さくらクリニック・松戸,270-2232,松戸市和名ケ谷１４２４－２２,内、整、リハ,,,047-312-7600
柏,1232754,おかだクリニック,277-0825,柏市布施２１７１－１,内、循,,,04-7135-8300
柏,1232762,医療法人社団葵会 柏たなか病院,277-0803,柏市小青田７０－１東65街区１,内・神内・呼・消・循・外・整・形・脳・皮・泌・肛・眼・耳・リハ・歯・放・麻・小・婦,,●,04-7131-2000
柏,1232771,医療法人社団 緩痛会 梅郷痛みと内科のクリニック,278-0022,野田市山崎1850-1,内、整、脳外、麻、理,,,04-7126-1900
柏,1232797,藤田眼科,270-1132,我孫子市湖北台1-1-3,眼,,,04-7187-5150
柏,1232801,六高台内科胃腸科クリニック,270-2203,松戸市六高台２－１８－４,内、消、外、皮、小,,,047-385-2251
柏,1232819,医療法人森クリニックもり整形外科クリニック,270-1101,我孫子市布佐2453-1,整、内、リハ、リウ,,,04-7181-6333
柏,1232827,けい内科クリニック,277-0075,柏市南柏中央６－１三上ビル４階,内、呼、循、ア,,,04-7160-5611
柏,1232835,うめさと皮フ科クリニック,278-0022,野田市山崎1850-1 梅郷メディカルプラザ２階,皮,,,04-7126-1490
柏,1232843,医療法人社団球医会 矢切眼科,271-0087,松戸市三矢小台1-2-4 多幸ビル１階,眼,,,047-365-4102
柏,1232851,医療法人社団譽会 ほんだ歯科医院,270-0014,松戸市小金157-5,歯・歯口・小歯,,,047-341-2441
柏,1232860,医療法人社団診誠会 すずき内科クリニック,270-0157,流山市平和台４－５－４３,内・神内・消・循・整,,,04-7159-3251
柏,1232878,やばしら眼科,270-2251,松戸市日暮２－８－３７,眼,,,047-703-7901
柏,1232886,医療法人社団 しゅうせい会 きのわきクリニック,270-0021,松戸市小金原５－１－１,内・胃・外・リハ,,,047-309-5515
柏,1232894,奥田整形外科医院,270-2204,松戸市六実２－７－３,整・リハ,,,047-311-8010
柏,1232908,医療法人社団 律友会 友ペインクリニック,277-0075,柏市南柏中央６－１ 三上ビル２階,内・整・麻,,,04-7170-5680
柏,1232916,菅谷歯科クリニック,277-0863,柏市豊四季２１０－１４,歯,,,04-7144-8400
柏,1232932,みやもとファミリークリニック,277-0871,柏市若柴１６５－３アルカンシェル１０１号,内・呼・小,,,04-7197-2226
柏,1232941,（医財）東京勤労者医療会 東葛歯科,270-0174,流山市下花輪４０９－６,歯・小歯,,,04-7159-6775
柏,1232959,医療法人社団淑幸会 尾崎台クリニック,270-0238,野田市尾崎台１４,内・神内,,,04-7127-6677
